number,value,learning_rate,max_depth,subsample,colsample_bytree,std_err
16,0.8211827772488763,0.544295687393751,2,0.3515382613055408,0.7439288509078323,0.0035815306646565354
45,0.8205730339013488,0.6285926757007837,9,0.9025637644343079,0.7168352013453841,0.003845056084168899
39,0.8204010487007476,0.5280140918772668,4,0.7972275071777404,0.8945385864004494,0.0031918949427610643
10,0.81995560303368,0.6240038946410641,3,0.6628382950788364,0.7906170967966318,0.003701703092758126
62,0.8196322659365367,0.5602923539001494,3,0.4304388215765357,0.8587884842418134,0.004277274010096289
41,0.8194518244637801,0.9853095358400605,2,0.6171425339998677,0.5914911410771311,0.0033317379531450785
59,0.8189582549206279,0.548526943193283,2,0.30107806071173404,0.6776913507841528,0.003244151014158003
21,0.8185877779499783,0.2048276433092542,4,0.16627722738776357,0.7631511851213872,0.0032647131453407744
4,0.8184200055104144,0.4821222242084332,9,0.6363998184446246,0.5358785616233945,0.003271813550237468
66,0.8183488805740671,0.6175824300665408,7,0.8689267591107637,0.637435530219227,0.0029733003857729504
58,0.8180307709906199,0.23207371706841515,7,0.36663154282141475,0.7681537156924605,0.003496661618628967
48,0.8165230330403466,0.703660635096021,10,0.7915002845460549,0.8954519608058036,0.003453343723300714
88,0.816271005380034,0.36874695277074354,10,0.5149825453059748,0.7669087116606534,0.0014949810925682025
36,0.8153338351746482,0.3736064846417867,2,0.1498691802378744,0.7046491685323417,0.00386085670864799
37,0.8146843627230304,0.020929995093028994,2,0.3736860934644938,0.6600491866469383,0.0017856961513539591
35,0.8146373150997656,0.011175874250475318,3,0.756270827841945,0.784952432755381,0.0020052342572606614
86,0.8140120737116331,0.1803502294723876,7,0.22692051916383207,0.6353694008663296,0.002900568800090159
92,0.8137588467981786,0.7735183521616272,10,0.8611397409811616,0.5632798387669027,0.002176435186354544
52,0.813610508409532,0.29539197149453683,6,0.37574680845718833,0.6874710102565587,0.0035415626900238825
99,0.8132268089042394,0.690631035012193,4,0.7991311323130503,0.8977603091858328,0.0022368380081196917
23,0.8127040267845502,0.8202093951753341,3,0.6716043632943183,0.5598024950362742,0.004008590639662895
73,0.812182167167278,0.3937169793760404,7,0.547952332906425,0.6977698138915003,0.001772776653679801
70,0.8119750653746713,0.17569344077259302,6,0.15629463782534003,0.6424721128307282,0.0035734300018875733
3,0.811496348120432,0.6223167961719446,7,0.7107007114915177,0.5934154574759305,0.002674608816766312
29,0.8111892778159079,0.4564410061528906,8,0.5681064162403345,0.8402089583687484,0.0023780980206879482
85,0.8104074570175374,0.38788866508286446,8,0.4802007566206158,0.8149759586900474,0.003999814092151392
53,0.808967891995877,0.9038007872458548,10,0.8212750335689634,0.6173235608264804,0.0045152555389992395
90,0.807328512950704,0.23144888908136638,9,0.2740454129641876,0.5012449502944947,0.002021190663431552
15,0.8065993055401806,0.4151947881584056,5,0.42781989655923103,0.5931351225823164,0.0040218130767928914
55,0.806250322875846,0.8272927817865274,5,0.9039293497567996,0.7854938743636013,0.003979161659520025
80,0.8035166714636792,0.7201138910045848,4,0.645321331359446,0.6879215560853481,0.0025436904908338574
44,0.8034524960455396,0.8858364084945061,8,0.7833921494195237,0.6753127499483526,0.0020560974213096076
33,0.8027993028341734,0.9562509744893759,10,0.7673724371008575,0.5544152630493044,0.0037658509988881777
30,0.8012643510625997,0.5603166831913404,6,0.5472034180304036,0.5892971521243453,0.002753323411219818
54,0.8010629380348977,0.5261997305322439,6,0.5381553272716701,0.8263761222362518,0.0033991050808751156
19,0.7993657180881814,0.5512481456808745,9,0.47301759761758155,0.6383484833873808,0.0020027526557362557
94,0.7956839494419475,0.79924956594361,3,0.46747425529174513,0.6812786383554339,0.0022250647677588935
68,0.7949819251026438,0.581075290797744,4,0.40720032569952314,0.7529774221591652,0.0030554135284297824
75,0.792972991589238,0.5349933428340592,5,0.45214237326290463,0.7774730977602303,0.002764770971737205
11,0.7915368090764398,0.7667698773788288,6,0.5856406747596339,0.7027021386660636,0.003288527300268974
25,0.7914969569720273,0.8853822345263325,8,0.6171768970787526,0.5418318011797965,0.0027984409183454857
18,0.7904724872879167,0.6570217609847896,10,0.42479502591304485,0.7337712877430022,0.0014055972278316229
64,0.7884745623033532,0.4301548662921414,4,0.20230461319442838,0.5576504465192557,0.001332544940578372
24,0.7883265621655928,0.9429805946606211,9,0.5843612922821194,0.5386324700899422,0.0030941321376894808
38,0.7857294411111357,0.934519475295674,6,0.6328297414584085,0.8252795487642288,0.00281182556209757
2,0.7843045438779049,0.4002835006848909,10,0.24416499559301885,0.789331981074065,0.003523689248798212
27,0.7788721116449325,0.36155032474081966,8,0.21672194430138916,0.8505473038181663,0.004027272475200855
100,0.7767806449152896,0.4341571763367392,4,0.1315391077892855,0.6489323595538735,0.0025997922953054442
72,0.7684602881159549,0.885592214318458,10,0.39630906155798584,0.5007094252854586,0.0030178053846562063
79,0.761859168321021,0.6759041676181369,5,0.23239368819631637,0.519281548075378,0.004591921052184556
97,0.7548308069067141,0.7479333748249337,4,0.20883891293779017,0.7050833849236369,0.0026203705449859716
91,0.7434147472466378,0.603895807042718,10,0.18716027855407447,0.7220098664052784,0.004767172104348947
31,0.7433041699569253,0.9644323566788807,5,0.3226586523931474,0.684825102891773,0.001973265054345676
49,0.7402305764041102,0.7999558686697855,8,0.2766693187179044,0.8288985176943242,0.005685921155901073
46,0.739735377106688,0.5758377839601598,6,0.11092901770025493,0.8275262886658311,0.003218760111995868
