i2_health,age,household_size,cantril_ladder,r1_1,r1_2,protective_behaviour_nomask_scale,week_number,state_New South Wales,state_Northern Territory,state_Queensland,state_South Australia,state_Tasmania,state_Victoria,state_Western Australia,gender_Male,i9_health_Not sure,i9_health_Yes,employment_status_Not working,employment_status_Part time employment,employment_status_Retired,employment_status_Unemployed,i11_health_Not sure,i11_health_Somewhat unwilling,i11_health_Somewhat willing,i11_health_Very unwilling,i11_health_Very willing,WCRex1_Somewhat badly,WCRex1_Somewhat well,WCRex1_Very badly,WCRex1_Very well,WCRex2_A lot of confidence,WCRex2_Don't know,WCRex2_No confidence at all,WCRex2_Not very much confidence,PHQ4_1_N/A,PHQ4_1_Nearly every day,PHQ4_1_Not at all,PHQ4_1_Prefer not to say,PHQ4_1_Several days,PHQ4_2_N/A,PHQ4_2_Nearly every day,PHQ4_2_Not at all,PHQ4_2_Prefer not to say,PHQ4_2_Several days,PHQ4_3_N/A,PHQ4_3_Nearly every day,PHQ4_3_Not at all,PHQ4_3_Prefer not to say,PHQ4_3_Several days,PHQ4_4_N/A,PHQ4_4_Nearly every day,PHQ4_4_Not at all,PHQ4_4_Prefer not to say,PHQ4_4_Several days,d1_comorbidities_No,d1_comorbidities_Prefer_not_to_say,d1_comorbidities_Yes
420.57507205798254,494.51933206889953,219.9213302866909,280.4770506297483,420.2756237485302,292.2563011940904,799.662746972094,476.1458820893624,490.93478525615427,17.212564694722914,103.14899422738984,80.92926971349439,73.10555101431217,20.469048746796673,72.4091318874294,86.77114975367583,50.69011549498474,68.37066125108866,53.317689509669954,70.70286766701942,69.300734007709,52.85069351067185,14.311630221722778,16.23448025340081,60.34014465219679,15.338597319080407,72.95728927749083,51.94699942413683,68.2061304408015,37.64378414660178,66.883130158243,76.16165209665073,21.00053882686083,26.172885597473734,48.3053245319158,18.74697117181003,39.90803743338987,56.32216358466393,7.531808583143029,58.33971120536831,16.353455713905635,33.03106232113654,57.68282711259708,10.16015648558459,52.441753723725235,18.176940075328602,36.9634261391287,52.391760214121355,10.198104318858741,59.24127919367178,16.544758570784175,36.614675707152955,65.0958315446889,8.206744152865674,53.80650701610251,59.83781000042237,15.391098227098002,85.53187469680817
418.5629675067472,484.35976780461573,218.83880016195226,284.7584904797027,398.8404774403687,297.23966120605587,823.5394920557276,489.28073962437634,497.8470026728625,16.273165705667346,108.21479201086657,81.1393157569255,74.8825489074533,20.60320126859038,67.1673492376016,85.92595299819432,49.28339230966697,71.48760424934022,56.33540250232486,71.07048301226008,65.76483722938859,56.859468419347046,16.91232203804163,19.009942878339658,61.58267619300393,14.757870338441453,74.27406265599184,51.66295283078499,68.85127940409456,40.38001094729572,70.96368162416873,79.33578085457712,21.614150875895096,25.829360848633797,50.39578180712795,20.174423412471675,38.21664616362448,56.24111713544206,6.5339145867136175,58.86758994945798,16.057712355816918,34.79040237065441,60.72603311955448,8.10519538237779,53.099416191337525,18.96654162755686,40.756050763401944,51.65806659169319,9.086433645717676,56.709169377520254,18.60783034477265,38.47052840439658,63.32187374741671,8.88325794605682,52.93738706394785,62.65224189390386,13.215160723291136,84.19205386196019
413.51466412583284,474.1496175485426,227.12032130991045,283.257562099549,416.18350052850366,296.2260627886697,799.2291137500723,488.51178470943955,498.27062515843136,17.896240642451346,115.85856179413473,83.04706259929993,70.55963998646953,20.153840493765056,69.876634167967,83.45481434784962,50.12800236231652,70.18566896316997,55.17044822191265,71.30249613737564,63.58348445359421,55.21968923892417,14.730709652251074,17.104449455328453,62.66439354449791,15.002079142004359,72.57045961960033,53.24368453552826,69.90633362384204,38.18599000129721,66.77022544412118,77.15590516124163,21.16249324869421,25.827965042972966,50.03133757793215,18.86045680757992,40.89368999838068,57.81353296844636,6.926722110913849,57.97259710529051,16.56992138802261,34.283276156502794,56.90289064197111,9.401687713975301,54.49562039725367,18.66273851887988,39.246760713281056,53.316429966915486,9.950923087335445,57.5182538528809,18.981353843597176,39.35670380839654,64.36534485912601,8.278202760457908,54.15958924711553,60.174466254994186,14.316465133138733,85.28055692221471
410.5085605435292,494.7394201661934,221.4878032433227,283.484124787974,406.970435835349,296.2985284096423,845.1874776820908,479.81357358222795,496.6170914652526,16.775773672187572,95.81206077680137,85.49677978739484,73.8072918894592,20.528924458654082,65.59626606393161,87.01298349902392,48.92699464773481,67.47398582355582,55.62048339161498,72.9565765947331,62.79357946347966,55.50863312020191,15.724083970662544,17.706726250834777,59.7161123717995,15.213430534872765,71.57708871938155,51.75966922733686,68.82561971451459,40.732265236867676,69.68854864979873,78.88848456487074,20.97893709854757,24.404530208379622,48.16764913123226,19.243152398749483,40.620169045141836,55.95251341227717,6.0334165356945855,58.12355832044142,15.802396193397628,33.9824955338314,58.34398223998539,9.142155015485233,57.013208245230736,17.372122846604622,41.50336514372022,55.43849028048594,10.972464737672778,56.46875671731871,17.607632738142232,38.47057405860086,63.86342138585929,8.817960363404374,53.37636952336607,60.17713268275543,15.037852735762096,84.1525504833117
411.7559485413008,493.4680413387227,228.09445572143858,286.7716330548869,407.5190622404313,298.1659064548369,817.6168308801065,491.6022179946059,474.69269523243855,16.506111796957942,98.48353269182773,79.35004846364987,75.18245861797575,20.46504521390792,67.39597620246009,83.04953890922802,53.24613196650242,68.97552329363933,56.02300109641656,71.74912228085351,66.07525098444354,56.81531210351951,15.79815176237771,18.753647224218607,61.86647419062812,15.112134282311835,72.55356791390659,51.70038466825042,71.02027430734572,40.03562798294702,68.72554008266175,76.49055832688458,22.258821990307812,25.078604043348143,52.203988193559056,17.80980802022611,40.25373722371958,57.8705380018874,6.863574599393825,57.98789853873233,16.43098264080835,32.9569656588459,55.77924834644458,10.071811185031521,52.26474533021441,17.736873699272877,41.74350410636109,54.57994002412624,9.81033763189378,57.421083948100836,17.47667238469941,38.73722478550597,67.40633146122812,9.44111874759316,52.952069730671795,61.793180560526444,13.287328014689788,85.39862973695907
416.6808418581656,499.1860588664355,218.56113536807837,283.4150305385312,413.7512212776679,300.16222298510735,820.8050935112449,471.43431296318346,489.7120816128969,16.26663643008152,103.55901228051091,79.7239369335584,71.47526057122336,20.729520554470497,68.9931873029448,87.57070969914857,48.85542212332584,69.98333088375492,55.73529523806195,72.7399564719688,68.86541534332399,55.648660095464514,14.683619470297286,18.300497082809606,59.88096078559111,15.515143980766535,71.35215359292852,52.98669237781317,69.22099466410899,40.89197981684208,69.96842940568862,78.61381245584394,21.101702683952087,24.524862838316775,51.40809994794375,19.120646971492683,40.63639442478574,59.01810702034942,6.407151435070221,57.21473809504159,16.51204244122643,34.9621993531346,56.188748220041234,9.307045331374411,52.40365824413555,17.24952529343817,38.6955742289544,52.942944322476905,9.4558605625382,59.01178609107932,18.408963629898427,38.857572073976385,69.06971479440202,8.806227854059022,53.17430105517909,60.46406979496289,13.915168761147862,88.28784409331223
418.3700654476623,482.0494245744334,222.67371423030286,278.33360629191736,389.4741474546931,298.85633367413936,812.1510173253563,485.9870106675281,484.00752637847074,16.49674659236616,95.97890160321151,79.67387772559779,75.63154174269476,20.817313023643894,71.2745342832715,86.43550030421865,50.63128247380983,72.29517516082404,55.416866724933136,70.15307446919542,67.44678141399633,55.54354221070712,13.349979066991695,21.809058518950444,62.504156363497295,16.181704278269493,74.95909648103445,51.638190011886785,70.0758833679144,38.328695282696934,70.00754572829055,78.91279982016015,21.95553525290471,27.38628032515089,51.02133538552932,18.51991258708505,40.42136556420683,58.145505234310335,6.825071145498934,58.484734878894045,16.902316765093353,33.78827977929808,61.25458237386606,10.532561843651106,54.77446854252602,16.944654783640292,41.032404894091506,54.83129858081764,9.444072029824609,58.64256328482402,16.489926835100682,39.20149356969262,69.985972113998,10.380810176049774,54.169137743141384,60.961905470292876,14.392551655799965,81.05491065592877
415.4615349536657,506.1132260926102,224.8551961592511,286.58163527792107,406.574513856316,305.1635651705911,816.6951222946705,478.3595788001462,480.07313100435357,15.564249816121391,103.56237676866542,81.46729116520162,73.05411531714304,19.992205409750273,73.9411340227167,87.38902582470715,51.80137354039647,69.54229879088155,54.34869222097132,74.17477912668406,67.78057563499763,55.14239539043803,14.871061257404973,18.74653400065988,60.19708245577279,15.885595142162106,70.77133522181379,51.49373823958961,68.2948935450449,38.836023854257945,68.1293650102535,76.50463362163362,22.428144661594015,25.111254588121707,50.97236114400044,19.4472626210364,39.17217357352407,57.442800293523575,7.155679813238561,58.190729253387865,16.534120175444855,34.94649596863289,57.70016411932696,11.173712607295085,53.920424931743476,17.749871680525484,38.372616644380926,52.06349384192745,9.314272139540488,58.92917124674299,16.842055252006695,39.399913030351044,65.03746498704352,9.138985882998186,54.46370518585782,60.96513592685752,12.637238080278763,85.28325112727165
410.3445839404436,489.564153414933,216.93655628892247,282.34089324128956,402.2931972500391,298.0095188258056,824.3961065359106,473.5668421342805,495.1065682290316,16.163751403928458,100.56049411698567,79.62505936347878,73.696588956346,20.855191882375003,66.73997477085697,83.77769687516374,49.8460805460384,71.5406655727575,54.58476579778211,72.72467706977308,65.04887180440055,54.37310384859577,14.748140689680941,15.502961035111149,59.800106925102895,15.197965228967327,73.71770146910127,52.977273772196014,67.39596439941889,40.8684575234094,68.58281860961553,77.7083951416148,20.78918927639774,24.316767176593473,53.39446053992994,19.96354840847932,41.54409821262049,58.66276260446151,6.78025509444985,57.972480900474274,15.591272535354321,33.88636297975908,59.69376000673329,9.93974695048547,54.423263337088976,18.435058160638487,38.11035730772922,51.472428752920074,10.453253206150789,56.332271236544116,19.830084313202242,36.92299296745735,63.43197903641141,9.66421701161748,53.869529593270286,60.146630465973516,14.819380179793633,86.30483667976864
423.0865635028478,497.2725738810965,218.31716604065653,282.3719561062831,389.9598585808736,304.06820721429096,811.4346314378258,474.06049166162813,501.5581460754877,16.150020171394168,99.05779645656675,83.92058464544425,69.72232877352042,20.427931816897093,64.71433686485409,89.10727512285852,51.27411091930611,70.83663579136156,54.831360632725755,71.27890177392484,64.65083285023088,55.33720362774072,15.530479474229333,20.333673225944462,63.177376999507274,15.088511343861159,77.28794182191388,50.77072767605641,67.82028910610077,39.977235954194065,70.93381962546306,78.14258481128334,22.781239067198996,26.029823844588154,51.15635471947186,18.46708980002979,39.292727474370146,59.08381829887419,6.894432519777154,57.82381636178289,16.486111918669703,35.17883935778422,58.727085593294106,9.163598333940364,54.46525715365733,17.80812190315682,39.33495696380129,54.77078223502014,8.714765697042589,56.84564947389874,17.25361873455486,38.25026366577338,66.8595117676603,7.597364180253784,53.331323858839475,63.504640229253944,13.916086840237558,80.36877829681377
