number,value,learning_rate,max_depth,subsample,colsample_bytree,std_err
15,0.8610222265484037,0.4151947881584056,5,0.42781989655923103,0.5931351225823164,0.002442681184670847
41,0.8605481436724849,0.9853095358400605,2,0.6171425339998677,0.5914911410771311,0.0030740320027636634
44,0.8599259748152931,0.8858364084945061,8,0.7833921494195237,0.6753127499483526,0.0023374283964600314
62,0.8596709642267003,0.5602923539001494,3,0.4304388215765357,0.8587884842418134,0.0020089975976080913
55,0.8588675310060587,0.8272927817865274,5,0.9039293497567996,0.7854938743636013,0.002992018070140278
54,0.8584525638164517,0.5261997305322439,6,0.5381553272716701,0.8263761222362518,0.0025839132921452153
23,0.8578421468728039,0.8202093951753341,3,0.6716043632943183,0.5598024950362742,0.0028159522759735505
19,0.8569313142200528,0.5512481456808745,9,0.47301759761758155,0.6383484833873808,0.0023493273451739892
30,0.8541103207916279,0.5603166831913404,6,0.5472034180304036,0.5892971521243453,0.0019569507735560654
35,0.8540588616550493,0.011175874250475318,3,0.756270827841945,0.784952432755381,0.0030346448451917403
80,0.8518394118820155,0.7201138910045848,4,0.645321331359446,0.6879215560853481,0.0020866806005814744
25,0.8512839855843194,0.8853822345263325,8,0.6171768970787526,0.5418318011797965,0.003673492773819821
75,0.8507700471026192,0.5349933428340592,5,0.45214237326290463,0.7774730977602303,0.0028845139262664824
37,0.849596131839851,0.020929995093028994,2,0.3736860934644938,0.6600491866469383,0.0029975854482564464
18,0.8495802252093977,0.6570217609847896,10,0.42479502591304485,0.7337712877430022,0.0017342064932333809
11,0.8484399928301457,0.7667698773788288,6,0.5856406747596339,0.7027021386660636,0.0011670674744436204
94,0.8481580952878388,0.79924956594361,3,0.46747425529174513,0.6812786383554339,0.002326254193394878
68,0.8461703006590569,0.581075290797744,4,0.40720032569952314,0.7529774221591652,0.0021832213046939124
24,0.8451861075763043,0.9429805946606211,9,0.5843612922821194,0.5386324700899422,0.0025170803502049463
38,0.8430238445138744,0.934519475295674,6,0.6328297414584085,0.8252795487642288,0.002546195341710526
2,0.8403028313802207,0.4002835006848909,10,0.24416499559301885,0.789331981074065,0.0023982627831728187
64,0.8379659811779453,0.4301548662921414,4,0.20230461319442838,0.5576504465192557,0.0017164443551675678
27,0.8365604701240242,0.36155032474081966,8,0.21672194430138916,0.8505473038181663,0.002995324987082002
72,0.8253945200471026,0.885592214318458,10,0.39630906155798584,0.5007094252854586,0.001553883713739589
100,0.8207287136046798,0.4341571763367392,4,0.1315391077892855,0.6489323595538735,0.002485095562477897
79,0.8049131011281837,0.6759041676181369,5,0.23239368819631637,0.519281548075378,0.0034389248421188246
69,0.8029823448272587,0.6545254628546536,9,0.2076821784488857,0.7688602034002543,0.004218131295472659
97,0.8012750826195134,0.7479333748249337,4,0.20883891293779017,0.7050833849236369,9.249906901943913e-4
91,0.7993632006039771,0.603895807042718,10,0.18716027855407447,0.7220098664052784,0.0017565365990561237
31,0.7978214445119751,0.9644323566788807,5,0.3226586523931474,0.684825102891773,0.0017268903850547893
51,0.7965343428899736,0.582983382921666,5,0.12610058241989464,0.553758357744664,0.0058735260512053815
49,0.7964771265028204,0.7999558686697855,8,0.2766693187179044,0.8288985176943242,0.002153626049518853
46,0.7853647129209322,0.5758377839601598,6,0.11092901770025493,0.8275262886658311,0.004042337952237468
12,0.7821548083132325,0.7463974003726617,9,0.15304823662154377,0.8514681790024042,6.730659113526145e-4
1,0.7791664094699056,0.650433810565155,7,0.12164736108388752,0.8231497817672789,0.001917458814643197
81,0.777428550739777,0.820011312761344,5,0.13734617475420238,0.881008779257536,0.0038699514021535647
34,0.7770786642229017,0.9484988047089428,7,0.24711273282300683,0.7992313182912767,0.002967798925049844
65,0.7746049754515584,0.8646840816899203,10,0.14994809543713927,0.7953375366516411,0.002163919975455015
17,0.7731472633473249,0.9611151744937524,8,0.12321080437395722,0.8210880509577692,0.0025617397836026775
13,0.7709237478870297,0.8279040382569656,5,0.10100709656253458,0.7982763428241015,0.003984908202214139
43,0.7678084224421188,0.8652982537844218,7,0.12421882022172213,0.7689324817620218,0.0035350201046082533
67,0.7649125847562249,0.9926361736422404,5,0.11282458971254528,0.8473479589447379,0.00526636971708808
