i2_health,age,household_size,cantril_ladder,r1_1,r1_2,week_number,state_New South Wales,state_Northern Territory,state_Queensland,state_South Australia,state_Tasmania,state_Victoria,state_Western Australia,gender_Male,i9_health_Not sure,i9_health_Yes,employment_status_Not working,employment_status_Part time employment,employment_status_Retired,employment_status_Unemployed,i11_health_Not sure,i11_health_Somewhat unwilling,i11_health_Somewhat willing,i11_health_Very unwilling,i11_health_Very willing,WCRex1_Somewhat badly,WCRex1_Somewhat well,WCRex1_Very badly,WCRex1_Very well,WCRex2_A lot of confidence,WCRex2_Don't know,WCRex2_No confidence at all,WCRex2_Not very much confidence,PHQ4_1_N/A,PHQ4_1_Nearly every day,PHQ4_1_Not at all,PHQ4_1_Prefer not to say,PHQ4_1_Several days,PHQ4_2_N/A,PHQ4_2_Nearly every day,PHQ4_2_Not at all,PHQ4_2_Prefer not to say,PHQ4_2_Several days,PHQ4_3_N/A,PHQ4_3_Nearly every day,PHQ4_3_Not at all,PHQ4_3_Prefer not to say,PHQ4_3_Several days,PHQ4_4_N/A,PHQ4_4_Nearly every day,PHQ4_4_Not at all,PHQ4_4_Prefer not to say,PHQ4_4_Several days,d1_comorbidities_No,d1_comorbidities_Prefer_not_to_say,d1_comorbidities_Yes
0.17515813038066358,0.10438847243832688,0.035830949771408147,0.04352632568752429,0.11552844029259442,0.052440885592547656,0.09672613808335924,0.03614164014056953,0.0018984230643704007,0.008009888094048446,0.006867479677852289,0.005185926315096835,0.012466720685323078,0.009169485748431072,0.01682340810416862,0.013334345357962855,0.02315134715909149,0.007680918510284782,0.010930417878361676,0.0068805754745783435,0.007796435910689801,0.001972520212422174,0.0025822009325640015,0.010354168365837324,0.0031430779299742775,0.021277313609146434,0.005792903055284066,0.010442764267614002,0.0048790319122729,0.009027544746949083,0.010355098693441965,0.0024669804330056484,0.0017632990096975952,0.007191361747881689,0.003134211965329689,0.007497752510391261,0.008119692593829416,2.2454608879809364e-4,0.00840364580705449,0.0028361189210666863,0.005124370212866128,0.0070784366306910805,5.574261711286209e-4,0.008135503568897902,0.0015805314139866174,0.0044765644377756375,0.008009452792613682,4.955437722831836e-4,0.00887948310867064,5.276122940272885e-4,0.0058698411481877865,0.00800705289195949,4.591071255463209e-4,0.007885073160360018,0.010706791241810808,0.0012528113118808527,0.009553811547499706
0.17781985099191616,0.10622986233646525,0.03466776523826137,0.04534961434110412,0.11368079268210385,0.04989605020502025,0.09598859649372128,0.03554658593193745,0.0026696666152531113,0.008756564572098086,0.0065379545549927144,0.004775755839459344,0.012327661327434894,0.010119712703184913,0.01681633864399678,0.012447077844299688,0.023087309103811918,0.007294455028409972,0.01111566467629088,0.006140164909460978,0.007274456057081196,0.0019842302812385494,0.0032949499898036715,0.010172165704298339,0.0027929982731410125,0.021122599368756316,0.005744924006731202,0.01067170100243772,0.0057157703673790545,0.008442202669199908,0.011418261436086846,0.002354763697539491,0.002275945726942738,0.006120948451901182,0.0029525136192084483,0.007320977043662495,0.008054282185636922,2.0915206212105303e-4,0.009684821387652616,0.0023793625808886274,0.004633484661864876,0.006850639969297452,6.59969554869972e-4,0.007496436750817463,0.0015680498473502977,0.005481897064820719,0.00839036870564076,3.0983915622391966e-4,0.009109113604198645,4.191182900928671e-4,0.005689630177690943,0.008838902282768573,5.796048120555614e-4,0.007550611396541678,0.010454236482031413,0.001125157414269447,0.009588469878535014
0.1742468165069366,0.10877001885274433,0.035038639411530174,0.04565368141314751,0.11321364192684326,0.05059757044275477,0.09991016976801025,0.034711058815001895,0.002360606363368876,0.008090088822733823,0.006614284556297353,0.004321745076294323,0.0125013063221034,0.009938933297667379,0.01716580382148509,0.012355709314301204,0.021191732261266843,0.006671997627002956,0.010685946762988396,0.005872533598730886,0.0071951393932801685,0.0023816805845288903,0.0030379166550175266,0.010170072406456936,0.0029229426388758073,0.02116356341708827,0.006374851684602514,0.010464188821573923,0.005054337761363785,0.00917362920536143,0.010430323774955542,0.0027618866905695033,0.002097850163281724,0.007101160116403955,0.0035391029878260385,0.006986410147051829,0.008405784572209984,1.9564738312635748e-4,0.008719823296972361,0.0022360857365607855,0.004681963069744271,0.007490129533280996,4.3556340970711007e-4,0.008393255230665437,0.0019408284970775058,0.004818189565352893,0.008270977519565256,2.9281993870727856e-4,0.008446333009436202,4.6640054891760067e-4,0.005267458670241622,0.008484624276049518,3.8789263159151295e-4,0.008072954714909573,0.010679975253696595,0.0011093500400297656,0.010436601692710235
0.17484036042544218,0.10846368528425201,0.034515052768318545,0.0462711126372754,0.10852677458709489,0.05200336683423116,0.09754993068840835,0.03567839949164667,0.0028315804256362088,0.007531814051766283,0.006845814446277301,0.005123253526866593,0.01208202088605954,0.010128606576394661,0.017233547923763096,0.013880071730864195,0.021959550138403085,0.007629864848073421,0.010225329489606897,0.005858143113859621,0.007954532264777282,0.00218114083234725,0.0026551776701905587,0.009714232771609984,0.002861904613077133,0.021673570744227582,0.005428473512839761,0.010596303686665037,0.00506035163609563,0.009657451484846166,0.011620861485931973,0.0025059370948505516,0.001833709276911346,0.006737116015945411,0.002851082137302364,0.007676948702872222,0.008444424563869308,2.026924230804389e-4,0.009206871724729455,0.002202590801062823,0.004480648958078005,0.007527098466920226,8.429987834860111e-4,0.008528734284208575,0.0017117868679441541,0.005473145579969204,0.008080526886660729,5.362510748686958e-4,0.008449725811440096,5.079439955584866e-4,0.0050936927007917574,0.008884225844337887,5.157927331372901e-4,0.00795995521591916,0.010587255340412502,0.0011621866825994574,0.009414377456195356
0.17318417969358466,0.10703657501435285,0.03598967168043548,0.045880073639529555,0.11390941202099289,0.049540317037779676,0.09731513179766468,0.03667433278451656,0.0025985539149845182,0.008308896242785205,0.006979165994631641,0.005280261904071327,0.012337829836058587,0.009883301579475964,0.016686336163150815,0.013700031010621838,0.021076462556420834,0.007270831758073612,0.011247109174767296,0.006056550377873627,0.007356930745603486,0.0021129564514752574,0.0022735275262242634,0.009101370552866285,0.0030383675271609743,0.021113543336598425,0.005967797927533978,0.011116930576180602,0.005085223494866728,0.00905350323122133,0.010570714252775566,0.002592342230262047,0.001587296576172755,0.00741621053907807,0.003229078640529309,0.007996134732853415,0.008666648433815307,2.4689453088954494e-4,0.00843841391398663,0.002489135148838968,0.004791947581505702,0.00717366395800558,7.312833779465587e-4,0.008171941991056147,0.0017079394900036513,0.0053584194359876025,0.008711472161902241,5.883713133422356e-4,0.00878138359198827,5.518709243678772e-4,0.005535585840870627,0.007963177290451795,4.902739765658549e-4,0.007810880573326199,0.010714950180176333,0.0011324280765961712,0.009376365685202608
0.17280194495936352,0.10731226370987183,0.033740875495712405,0.04604732498046122,0.11154375827842677,0.051525894940498314,0.0972985311872215,0.035674001183792575,0.0022897715356575577,0.008380454168477092,0.006948086500388894,0.004398388315247914,0.012772594088561441,0.00938045695659245,0.017339385391479934,0.013607289150874495,0.022281968530072374,0.007689249303984396,0.010484361302579423,0.006053988996682244,0.008037714939406566,0.0018950184993643839,0.002838075516811849,0.010071602803689286,0.0025047464109665624,0.022331802131554775,0.0062279258679373934,0.010650241439823118,0.005413764848492444,0.009228467107799478,0.01102000777127514,0.0024622682105584085,0.0021285295640947667,0.006960332323537516,0.0032272737555889123,0.00684627518970267,0.00868909624033593,1.1694109874322226e-4,0.008481505128830254,0.0024403011336413274,0.005222570259316027,0.007278563862746876,6.876476339310996e-4,0.008139361230578155,0.0019226334837667712,0.004784810444481881,0.008527159954895152,5.625849733603719e-4,0.008139951404536749,5.77793878032541e-4,0.005969378678459132,0.009154236402450092,4.646639404332512e-4,0.008069273202627446,0.01137150392132547,0.001049395979443465,0.008935991791515146
0.1749532374980403,0.10943371082048382,0.035192053505461826,0.04681495109621761,0.11430961203814095,0.050497114286737234,0.09665421900571572,0.03561553615754658,0.0023843856271890734,0.007958430118221962,0.0062967172015721854,0.004790730818905217,0.011744249585831062,0.009631536269821134,0.016436846135065398,0.013200533913899047,0.022991913869009516,0.0072191539282941255,0.01106435619661427,0.0062909456698319825,0.007325640426456086,0.0014477134809503826,0.0026867616782659713,0.010324132611830648,0.0025768920746613894,0.020380642982763864,0.005564909650585625,0.010810793910642139,0.005008705695465935,0.008645805249255366,0.01102922112124705,0.0026883499746327352,0.0018587600801160998,0.006446515539000995,0.0035031374654292406,0.007254737349873915,0.008166582965493089,2.528463277730884e-4,0.009270966788815012,0.0021862214436003924,0.004697976134094936,0.007301988027404683,5.748324696490866e-4,0.008262492594808083,0.0015498176370028263,0.004791619535667108,0.0079909736727239,5.686648607750981e-4,0.009039568301318116,5.461826410658242e-4,0.00542562152824664,0.009100627700381881,3.650805018967882e-4,0.007428940077460343,0.010601682274710587,0.0013917022494547627,0.009452659233881298
0.17817803991973943,0.10544660485889866,0.03346160635911663,0.04509801085393501,0.11282084059663443,0.05129606637352742,0.09669771948669593,0.03685855986674209,0.0017879940209009186,0.00801904542938559,0.006845568102126029,0.005176015479457233,0.012558262786832888,0.009476073260418567,0.01652915335401218,0.013802931472543717,0.022761608472206676,0.0066567461555883545,0.01146861734534035,0.005380321357963978,0.007319443935532242,0.001840756512963406,0.0030229655429316947,0.010259150214867452,0.0023209290482673626,0.021126169851047427,0.006157642959804027,0.010208485290651114,0.005621876522862156,0.008814280252063841,0.010621218784904119,0.002671983566430281,0.0017983764748045186,0.0067292735372385185,0.0032949856352880507,0.007407673445330175,0.008058300749755014,2.2642241025402e-4,0.009278111635725473,0.002637695350694288,0.004995339904387128,0.007103215520800383,5.408011923865965e-4,0.008151034696896464,0.0018998769674999866,0.004927972691004951,0.008432975004262147,4.179909797302746e-4,0.00877481244745757,5.608608538734092e-4,0.005640789333524243,0.008642393641919517,4.568737386924812e-4,0.008267997558980516,0.010398224575050023,0.0010498402039214305,0.010003473416131614
0.17165240105127025,0.10552148173632757,0.03549115715303083,0.045323353420416504,0.11335248739103213,0.050828344023505695,0.09798543050401658,0.03598098613967609,0.0028008322308385666,0.008337979980596391,0.007099403802489507,0.004767657364365751,0.013030485235273935,0.010145632733963914,0.017516826735895805,0.012936678354684364,0.02333324275268328,0.007505134577516772,0.011835654881781496,0.006200733246924305,0.007209095831040573,0.002451154844111441,0.00241617097476188,0.009425132784402185,0.0029349072763136318,0.020957107832359503,0.005880620678621918,0.010595361714461089,0.0047429368879721165,0.009171323864415422,0.01092620789208699,0.00285137321013726,0.001868718071438762,0.0068371275619017015,0.0035813211683526497,0.008061013118629962,0.00949460718133859,1.1691022094185367e-4,0.008521030901467833,0.002255068908853265,0.004744225629127727,0.007171112512293394,6.44591268304543e-4,0.0081306154189863325,0.001751184535448617,0.004950105026472947,0.008028935055102689,3.0660287663079525e-4,0.008666455947971101,5.787140836799238e-4,0.004821624899125153,0.00846819879505931,4.548777712101164e-4,0.008189214028243998,0.010857763574479215,0.0010599171551933628,0.009232767182772446
0.17434199869588393,0.10448586765044843,0.03367450324530244,0.0447979034695558,0.11634990457705302,0.05061826513370663,0.09676504743628904,0.03505260014316318,0.002533017476601848,0.008765746278085563,0.007052122398968765,0.004489468127304272,0.012378395030049906,0.009403771673245078,0.0179335930486419,0.013096506458544585,0.023208028141090686,0.007107378706215824,0.011371175939115914,0.0054895504238770924,0.0072246432738460025,0.002092508968280317,0.002825170841423463,0.00980650342020301,0.0030254778271434904,0.021345185236082087,0.005949501168330142,0.011014850874397188,0.004876757976507216,0.00984418109931089,0.010517321245897033,0.002801344000080194,0.00192920073282029,0.007044893702225478,0.0035455735111822643,0.007826554479173381,0.007844515076588227,1.4179051326615094e-4,0.008831983196825781,0.0031818821833420204,0.004613352538396221,0.007706471380361691,6.353401942308081e-4,0.007900340604214514,0.001646039728893751,0.005233412741021784,0.008244702276341331,6.848995589689979e-4,0.008958258218632515,6.703109173929646e-4,0.005282140532799299,0.008733275443314424,3.6360466676585825e-4,0.008108371985151365,0.01024612191139274,0.001171686947779605,0.009216986974273597
0.17288375752721577,0.10642875132732314,0.03462495004491348,0.04572397147556385,0.11368237685321265,0.05160100155794705,0.09699909827908722,0.0339629091788889,0.002014939337785854,0.008238389731407553,0.006759984337765342,0.005169614877684274,0.013375402213687194,0.010682646285272906,0.01658246176956927,0.013173906414913325,0.024018471875393157,0.007227040089312586,0.010313732564894196,0.0063064675977767635,0.007471552644937348,0.0018466917068291322,0.0028061578919797757,0.010417001482332454,0.002679080245445567,0.021249992013308964,0.00577365695299478,0.01120001704696803,0.004801687469314801,0.009710754248725292,0.011549648709244681,0.0026995465043693377,0.0018912117068245894,0.006584370117806606,0.0034941153588683074,0.0072823344945001705,0.007917766575915272,1.799534304534726e-4,0.008262551528312815,0.0026101417625528367,0.004455994221504595,0.007116570296957007,5.344336177763977e-4,0.008210488263044637,0.0018461908630576982,0.005006337530339919,0.00911244610853084,5.714565858745657e-4,0.00880140760513294,7.549965019135892e-4,0.005533383488938585,0.009344387172287293,3.9394177911973946e-4,0.007759185599898964,0.010631071050831468,0.0010211404402328491,0.008708463643260198
