tree_depth,min_n,cost_complexity,mean,std_err
12,18,0.002473443448413651,0.2610628992450639,0.002329702028852957
10,2,0.0024885333787642897,0.2610628992450639,0.002329702028852957
7,5,0.002515356036510754,0.2610628992450639,0.002329702028852957
6,14,0.0025224032053766028,0.2610504094930655,0.0024617534338641158
12,17,0.0023484620270911136,0.26081596510555444,0.002437680590269598
18,12,0.0023771167545481803,0.26081596510555444,0.002437680590269598
16,4,0.0023989402928759358,0.26081596510555444,0.002437680590269598
18,14,0.001723600108072116,0.2603314801530368,0.002624030678269925
10,15,0.0017653011239967627,0.2603314801530368,0.002624030678269925
18,2,0.0022884166059780765,0.2603011417981827,0.0026582432824967827
20,4,0.0020589470663920583,0.26029664762246363,0.0026493923088349437
9,7,0.002133383009650956,0.26029664762246363,0.0026493923088349437
19,5,0.0021439103009754583,0.26029664762246363,0.0026493923088349437
12,5,0.0015883489330541806,0.258228899791624,0.0025201810415608683
15,18,0.0013776767089410586,0.2568538528216165,0.0024836621318234265
18,7,1.8319277459709086e-4,0.2564159322265492,0.0042374323302066886
17,8,1.5604514557225304e-4,0.25497173259547723,0.0038975369071988504
14,4,1.6062343605791142e-4,0.2548677367288379,0.004772084539165976
16,2,1.7512328797875885e-4,0.2547850481656077,0.004079422330231564
16,16,0.001229669631619039,0.2545254107740657,0.0021239242594748636
5,20,5.322371432044574e-4,0.2534549643027943,0.0024505630487934417
15,9,0.0011688576681741173,0.2534474277515884,0.0024827566919586254
10,7,0.0011775648272904754,0.2534474277515884,0.0024827566919586254
5,8,1.2715469191682758e-4,0.2528203674762588,0.002660230283686503
5,2,1.5227471048300109e-4,0.2528203674762588,0.002660230283686503
16,3,2.092238525287062e-4,0.25185780257224843,0.004094396938592473
13,17,0.0010126803361260508,0.2511433567329371,0.004518775975957141
17,13,0.0010235317988206182,0.2511433567329371,0.004518775975957141
20,13,9.080011613559363e-4,0.24648694233791077,0.004011194984153047
19,10,9.179748711786594e-4,0.24648694233791077,0.004011194984153047
16,14,9.189689409121072e-4,0.24648694233791077,0.004011194984153047
10,16,9.004797584648696e-4,0.246456956258113,0.004023036295682798
17,8,1.721412777525418e-4,0.24635265081642413,0.004545289959459314
7,11,7.886998100035289e-4,0.24612005320420854,0.0038671483353053876
6,19,7.62459659083838e-4,0.24553873531119766,0.005611129713040725
9,4,7.916731704507239e-4,0.24370254961740792,0.0037441953139623367
6,11,3.375500806079333e-4,0.23851095468675276,0.005489350297318909
12,5,1.5637917051078168e-4,0.23844245320079252,0.00414832740466171
6,2,2.1868375611959966e-4,0.23804511896221903,0.005695177117085996
6,6,1.6273576053788883e-4,0.237950581147093,0.0057467767525519915
13,12,1.0335961658936626e-4,0.23701006012160963,0.003876159128791661
18,16,1.3375694641755922e-4,0.23182398416683747,0.0024162487772753987
7,4,4.7081012459169026e-4,0.23076645444763272,0.00334512327270751
19,4,6.083122130080987e-4,0.22998980537336886,0.006598709818228561
14,10,6.336316641047575e-4,0.2298568482270957,0.006606861479695009
12,7,6.414505320224914e-4,0.22983922379927582,0.006573896960443014
13,20,6.256475350771036e-4,0.22962519001503043,0.006632825160531828
11,3,1.413064740183367e-4,0.22873377399740386,0.003900210320396473
11,7,1.2803804329724255e-4,0.22855352659356426,0.003641515470170747
18,15,2.7313407237667834e-4,0.22739513945822232,0.0038435488198260495
7,20,1.9760371720955558e-4,0.22738976993236318,0.004579509779826036
7,8,1.236374737258647e-4,0.22639605537336885,0.0039681513739162145
13,16,5.86636976810182e-4,0.22592331292273007,0.005159147930209603
13,12,2.514218432857381e-4,0.22516812060189928,0.004470374444242859
13,14,2.524095328239466e-4,0.22480242706838832,0.0042631094821476275
7,19,1.0076435299388258e-4,0.2242531982305117,0.004495904605598061
16,6,3.645701270715583e-4,0.22425016653002663,0.004227659075759299
8,12,5.532441415761456e-4,0.22418731211996995,0.003536261307409579
8,4,5.609311700988408e-4,0.22410954473252714,0.0035296483082921043
19,18,2.743262518576429e-4,0.22406524347543896,0.003525422836371437
19,3,0.00036076829096386034,0.2239618774339004,0.0043417520880164335
18,3,4.344942292432999e-4,0.2237833166803307,0.003954899609807743
20,7,4.403749031658716e-4,0.2237833166803307,0.003954899609807743
14,17,4.988741676921019e-4,0.2235471963175514,0.0027788320923694044
12,10,4.8124758437687493e-4,0.22339371114299378,0.0026624725496587117
18,9,5.296344555524256e-4,0.22335506763681082,0.002973992335790863
12,18,5.044173583700123e-4,0.2231661094315775,0.002999314380203177
8,16,4.374396630099018e-4,0.2230848619935779,0.003884946150325416
10,7,4.0723326190573544e-4,0.22218651789984287,0.0038599078413676415
11,3,2.8099485029526813e-4,0.22161140218282435,0.004318741064221417
13,20,2.815530054326169e-4,0.22144125333060055,0.003490692411156268
9,4,5.062193656513302e-4,0.2209713611054178,0.003146537112488795
11,16,1.0906724524733475e-4,0.22016391465122634,0.0030876682090146606
10,8,1.6576232441952555e-4,0.21940003287900525,0.0038947559665545094
10,11,2.073094611171689e-4,0.21892367160278747,0.004381298192746295
9,18,3.4981413219779616e-4,0.21891449110131858,0.003883512401089991
10,10,1.547176209679297e-4,0.21843744662499145,0.0037846332435461606
10,15,2.551191139441933e-4,0.21781122967479674,0.0039250956646922006
10,14,2.2003713335362992e-4,0.2177388745132199,0.0032567457132781637
10,11,1.3362270153486608e-4,0.21769500025620003,0.003788051610572324
9,9,1.7530005079843415e-4,0.21682951381772222,0.00435186366021056
11,18,1.4599271217569343e-4,0.21619064699050353,0.0036794663457762147
10,17,1.8190662569604848e-4,0.2144798712167794,0.003866666627025697
