tree_depth,min_n,cost_complexity,mean,std_err
7,7,0.019914414703957477,0.21571495347166925,9.078850366670073e-4
17,8,0.019971542629862084,0.21571495347166925,9.078850366670073e-4
12,17,0.021007437129733988,0.21571495347166925,9.078850366670073e-4
12,16,0.021218536807958276,0.21571495347166925,9.078850366670073e-4
6,3,0.021410024117452103,0.21571495347166925,9.078850366670073e-4
15,18,0.024158847907043226,0.21571495347166925,9.078850366670073e-4
12,14,0.025543378827364023,0.21571495347166925,9.078850366670073e-4
10,14,0.026954418089879646,0.21571495347166925,9.078850366670073e-4
9,10,0.027506034260318897,0.21571495347166925,9.078850366670073e-4
20,9,0.01036512814438876,0.20863185434134307,0.0047801806490732615
8,3,0.009948733447874511,0.20499382289568596,0.005253739875117537
16,12,0.010129263459711803,0.20499382289568596,0.005253739875117537
20,17,0.010173078814173698,0.20499382289568596,0.005253739875117537
4,10,0.004501608837732015,0.19675606390619388,4.399729894368588e-4
4,9,0.004818495331256731,0.19675606390619388,4.399729894368588e-4
4,13,0.007650954480395154,0.19675606390619388,4.399729894368588e-4
12,13,0.00816906183308832,0.19675606390619388,4.399729894368588e-4
13,7,0.008201916664217603,0.19675606390619388,4.399729894368588e-4
19,10,0.00834017546212912,0.19675606390619388,4.399729894368588e-4
5,17,0.008377813664547465,0.19675606390619388,4.399729894368588e-4
13,20,0.008866814775272663,0.19675606390619388,4.399729894368588e-4
11,19,0.009215315557429177,0.19675606390619388,4.399729894368588e-4
14,3,0.00942575917473573,0.19675606390619388,4.399729894368588e-4
10,10,0.009591999167537344,0.19675606390619388,4.399729894368588e-4
13,5,0.007777774469154781,0.18818205770762095,0.002409416092861068
4,12,0.003951785328287154,0.1759603201555108,0.008351766527629884
17,6,0.007001835251198173,0.17324426788139957,0.008371637600233522
20,20,0.007125547995130561,0.17324426788139957,0.008371637600233522
5,15,0.003918335642793884,0.16701373600637032,0.007143982212631692
13,5,0.00678952202116705,0.1668347658750605,0.008406002204781108
4,7,0.0038120465955956326,0.160305010383,0.001668301094362138
4,3,0.001497012129607462,0.15903352225709244,0.0019586733372875392
4,16,0.0019144836612719634,0.15903352225709244,0.0019586733372875392
20,6,0.005767512318418305,0.15872396443236997,0.007136413896357102
6,18,0.005815439369785568,0.15872396443236997,0.007136413896357102
9,5,0.005877613596359252,0.15872396443236997,0.007136413896357102
9,13,0.00627500289196026,0.15872396443236997,0.007136413896357102
16,16,0.006476894166026324,0.15872396443236997,0.007136413896357102
19,14,0.006567263292913383,0.15872396443236997,0.007136413896357102
19,20,0.004184128046339556,0.15853663130201257,0.007170868108547168
16,11,0.0043547210387545965,0.15853663130201257,0.007170868108547168
20,5,0.0044210854033128865,0.15853663130201257,0.007170868108547168
19,18,0.004447471367787863,0.15853663130201257,0.007170868108547168
7,14,0.00454433974887991,0.15853663130201257,0.007170868108547168
13,19,0.004639850483603162,0.15853663130201257,0.007170868108547168
6,5,0.0047337656943004704,0.15853663130201257,0.007170868108547168
13,11,0.0048186695393031675,0.15853663130201257,0.007170868108547168
