i2_health,age,household_size,cantril_ladder,r1_1,r1_2,protective_behaviour_nomask_scale,week_number,state_New South Wales,state_Northern Territory,state_Queensland,state_South Australia,state_Tasmania,state_Victoria,state_Western Australia,gender_Male,i9_health_Not sure,i9_health_Yes,employment_status_Not working,employment_status_Part time employment,employment_status_Retired,employment_status_Unemployed,i11_health_Not sure,i11_health_Somewhat unwilling,i11_health_Somewhat willing,i11_health_Very unwilling,i11_health_Very willing,WCRex1_Somewhat badly,WCRex1_Somewhat well,WCRex1_Very badly,WCRex1_Very well,WCRex2_A lot of confidence,WCRex2_Don't know,WCRex2_No confidence at all,WCRex2_Not very much confidence,PHQ4_1_N/A,PHQ4_1_Nearly every day,PHQ4_1_Not at all,PHQ4_1_Prefer not to say,PHQ4_1_Several days,PHQ4_2_N/A,PHQ4_2_Nearly every day,PHQ4_2_Not at all,PHQ4_2_Prefer not to say,PHQ4_2_Several days,PHQ4_3_N/A,PHQ4_3_Nearly every day,PHQ4_3_Not at all,PHQ4_3_Prefer not to say,PHQ4_3_Several days,PHQ4_4_N/A,PHQ4_4_Nearly every day,PHQ4_4_Not at all,PHQ4_4_Prefer not to say,PHQ4_4_Several days,d1_comorbidities_No,d1_comorbidities_Prefer_not_to_say,d1_comorbidities_Yes
415.2744408266693,637.0730932269804,252.05071035017178,265.34975773994717,244.9752703808894,275.09690871769095,2194.8325718944357,1959.125231109759,17.088718674288632,23.6782750218816,849.6182095736523,18.654112146725193,109.14832559258252,35.026476843665016,791.9204087478855,78.8654647399022,38.34468946462969,92.03143503449037,52.171241778436666,48.1306356810502,34.13522353880844,45.53264641265158,11.786824040404442,21.318085512435815,36.194703294043514,21.99928932771228,297.6164128511207,37.20496744534764,40.012334748372076,57.813647041015024,46.857819519050494,58.259405380535426,23.62258707274407,45.75924335452079,41.099615442296255,5.951605322171528,21.80791083575029,33.80837765591763,3.5863100930268117,31.211921131638082,8.263086117417968,24.9516751228887,29.937011920656744,5.019781060594492,30.89452946877735,8.537303106640964,34.7459529936098,29.77619416133982,8.090248302606257,35.78777654980659,6.578295415862685,22.357592551302453,30.078630288539834,6.614733403979121,34.88473376231161,36.390432515528154,19.71059578452685,32.68154532069451
433.1848455079839,665.542169241512,242.60865064200672,269.2006455601243,266.1192455373913,278.64217159491056,2199.140370420688,2034.5599012104567,13.96977345560467,9.018030267196513,891.7457156417944,14.436841214845494,101.75953515926263,27.188010260464218,817.7696440876073,75.99594236368732,45.50000546438151,87.924529485604765,57.9601887444786,50.15301632388609,33.10763590019882,40.39893110627113,12.189495948426982,20.82720278583343,31.035048270885316,20.81283586797296,281.4165663624501,38.032924083986174,40.79399369094084,51.937261200143865,53.51505528821741,52.20380997289187,28.40297983328275,46.57738913136488,43.874688301401974,6.0509276970019155,26.17505325882949,35.71320707566338,4.6543843893689445,31.09433496498326,7.154005897522341,26.171140374786656,26.375150416918995,3.316505871729468,30.90590137669895,6.447909853889436,33.146920310071906,30.970975503560627,9.508749769787107,37.09472438285539,6.176254333635663,25.068979908031398,27.781514517590995,10.688374168358528,29.935312648397066,38.28429092197645,19.509401842198415,34.894733113165245
428.5305191257355,645.5660252033987,249.87575004763477,277.39410970387183,261.56148038170045,274.54283919879657,2189.3442172555624,2024.4242068472845,17.14007101683512,13.834208599632744,832.2043670752344,18.549089837315975,117.46030983558335,29.99240090855117,817.269156604742,64.83456336314178,51.16655787160319,89.19382004368335,44.76457428915223,43.60392814738923,37.17188561130338,37.28754150631702,8.916732285927209,21.95323076544665,37.470300406021394,17.50671241556925,285.56045071867754,41.74587699571652,47.798419137793786,43.6735014294628,45.80370761965009,47.95864763873309,23.820204809060982,43.18640749100968,48.9025780182985,5.499472494910141,21.64959381794169,29.180389520198588,2.9146081462390288,32.90035028269431,6.283321667798278,23.347210271829262,30.893256290208598,3.534790149676916,31.522717437815917,8.486088129380565,39.280032472380974,32.40119308742575,8.365672980208425,30.090576540517866,5.9520235899192535,30.79890300965125,27.663292486593086,10.036019374886537,35.061817968152155,36.90056961116378,20.76428323164224,34.62325898194596
400.5769801291603,639.811069903453,246.30509943419128,264.4656262581219,261.1076167543829,263.85647735314626,2182.9855553381963,2009.363729508936,17.133950250810027,12.007626983495468,834.5793099068812,22.494613523081423,125.65066268267081,34.03520058839051,785.9076324222069,71.15377812486545,39.62756880371166,91.63087523696703,50.797061971818245,40.02133508591528,36.5981934354423,38.62557902002971,10.150869767995003,23.889799444531686,38.26249719794615,22.83890682468111,282.0805272811188,41.9993349722598,47.78743976701668,53.077117259886414,47.48637479940265,62.90271051895437,28.060676621456572,41.890360357929936,45.70499161823642,6.23603055103976,26.903819740429842,30.151479920439,3.9034812685098372,28.844702572127833,6.808312529828978,22.96371092725613,30.61925128524216,3.135175294327897,28.115768324079045,7.606130010655171,37.905406901707,32.523940676502015,5.856018166937589,30.296808445704404,5.076002603014351,23.80421237671603,28.19837472357063,7.205775472478914,33.54971223850773,43.34052550956369,17.293314401443652,31.373141432851845
407.8201947917863,613.4716001001852,246.68600218836033,265.95735167597167,241.84255260124058,273.32607517905535,2203.162308698117,1958.0737033732962,16.63095450337977,15.496918854008129,869.803088216872,17.500080611014184,128.46539247418085,25.383706704783897,843.8155974276881,71.36607831894825,42.885975465134386,78.83498171856304,59.92435961834762,45.403581029100806,37.88004997799891,38.60691416946287,12.929382731649792,20.194232579752917,31.602025592430945,27.950481324766958,325.19088265027113,37.2565988453602,39.70405884872712,53.4561833251364,49.71837567242151,51.7482295984996,23.927264129124982,44.60738607850253,41.89646160992219,5.617604835588392,22.313660473844138,35.66480167809059,4.232933711252225,32.498310866100596,6.044515682716199,22.871395492010873,30.41909824713775,3.68636679327374,31.687217810073598,8.910875854644521,31.809553492426566,32.05339448148892,7.560537052651238,31.24403166925685,5.54412072411757,22.509793159109392,26.71289940926292,8.790654423840236,31.233492896329956,38.7135386442532,17.703435530405148,32.835443370862784
437.53167318766873,619.3030153416048,246.9142427491525,272.14966686916546,249.74527542322403,256.6734112598798,2205.4324072075015,2063.9595312859506,15.529912081775642,14.981252924600678,880.8208388773413,17.936771166762338,128.03894172738066,23.699844965742496,794.3607045318801,78.17398200798903,44.751454341441786,85.57261520883941,57.987922992833994,46.72015389134679,36.77434672935293,35.765479358687045,8.410248771640552,24.136906703132315,33.279073094165845,16.696363700491453,274.33732666122114,37.688661091752,37.55021133030411,44.61804888978519,48.76697188663469,50.59858449674649,21.711843005408234,40.797182010267804,45.14500417434839,6.142220288136083,26.4570319118325,36.9143587402226,3.2940646538528817,29.167147744214212,7.936195205422112,28.68512764886705,23.806873168022225,4.0419054341222225,29.175461969681937,8.02616098977979,35.174917847528256,30.24664540796851,6.419286677867178,32.93039727545903,6.409115623759253,23.704302005289172,27.21476075638997,10.673629582452195,30.416601405537257,41.34399414101468,19.788597871664127,30.65890569492816
424.004846230532,612.7745289098107,254.38514432769816,268.4182245396384,264.2393966486754,264.3522901505535,2160.987955378411,1934.6865180889993,15.348243774426985,22.67597700624744,826.9086008785,19.125214698934727,130.46836096411735,37.305588141585986,825.833484815545,76.1227510453689,42.3857419783117,96.92853439889545,52.77076448987491,48.97240362763443,36.09316628952601,37.895361609167686,8.632764016915669,26.959344214246535,34.59923333943746,19.01958936313149,284.76166263379145,37.145714150130836,53.4811644324469,54.33456889238055,45.24746952779582,59.57533259135608,24.52132173280228,44.27710469652577,51.65948684401963,6.640288180835224,23.13365312334582,30.310516526582056,2.75861477285166,32.24786515191001,8.807393851592435,25.49704484176287,33.029003290559956,4.920342667962888,32.863313158295334,8.878907394537386,35.088558237928,37.40150272772842,6.162612988251667,35.94810801577388,8.07971466756171,24.540054505389175,26.29756803408466,8.028209201552432,31.34569626641299,41.37520113504942,20.87297442606337,33.73402789804812
434.57283019487323,624.0268758494989,236.46690598044015,264.0087928781029,252.24678616679475,261.69666471709513,2255.5885807273785,1966.9737754140483,16.228939724591825,18.438646707349644,855.2408148789882,21.67956357951771,125.80434036945213,38.750841120646655,805.3792513302233,63.01598715199753,39.34559632228943,104.09334248188452,57.7011585696042,47.62469414770122,43.30639899078085,39.95341662866508,11.590872294056073,20.905418535902733,37.14628806882493,21.713208859440797,293.42819609980245,43.8112562419958,44.753365621566495,50.474787583352786,51.62908539350842,54.372228031794506,27.4635787392688,43.97970455032817,47.11099166652454,5.615348442877279,27.0401795469466,28.884239600227183,3.0007631024642007,29.73873941714144,6.781008791077013,24.18613531007489,30.80078492151958,5.021239006972606,29.926398865898328,7.442597394328441,39.3662717035756,34.93887534122759,6.362330715522959,34.95621014043406,6.330769149173302,25.9087875262986,28.083692380406838,8.391971093582914,34.31223206980492,39.96897332054037,17.024589062293767,38.24645715637481
427.64464234734686,638.098152554698,241.16653662768863,273.07778348727953,240.71355740327908,264.8888377444834,2186.2462229472744,1999.68246897739,23.92124236189032,17.75298850217189,821.7129665335236,30.029689800472838,136.71996902171628,44.69735166780365,795.7131350700223,69.61408853406338,39.590314480894726,90.11482696652223,61.451139440105806,48.99857817894603,50.5356800120822,37.900330910521504,9.08478768018201,23.45467114846719,39.18147715358944,23.788174390946534,274.2029258621265,37.13872560782837,46.21378525444267,58.413854169612236,45.388860961655766,52.80333392576533,22.886579150467156,42.61395291760045,50.39466558710836,5.666394005099399,23.700158361739966,29.494918048469508,4.897794830893104,29.53096260187088,7.893010345664556,23.186714001629305,29.524130161108474,4.274646011710575,29.951828119101343,7.7316023255870014,33.64174686532529,34.00284126910823,5.396208884578278,39.70522349618876,5.890412054246189,33.33537449261647,27.86735117654334,9.552369557108396,34.78017865985909,32.483906129786774,17.77944875137266,36.83521167175314
427.62023582636135,636.8763859233526,247.568069716476,267.74966611865057,245.1055860468751,274.37994566347334,2169.444637879289,1982.9923591047684,17.69269015966011,19.324546535393274,873.4609327410794,20.393210136832018,103.73895106824928,41.45866572826631,827.7459961260038,66.83123644674474,43.701630700482106,114.73489319654254,52.00223553516413,44.74609095897259,34.08607713617218,43.420847536044995,9.172597997246053,23.490520816167766,33.463311420663096,15.716129319386472,261.6600680228802,36.6400514617974,38.631069916611686,56.1317124558135,49.656884746731116,59.128547608309454,22.97107094312032,47.828051253901954,45.73759807254681,5.728980497265557,24.780418002005323,29.876934136924707,2.8230555857655366,32.480651401967535,7.24667282233997,24.314906595394465,27.231546231925613,3.4429945755149336,30.457134531231237,8.825628581382668,32.25154389880475,32.4586598042266,7.445873365589207,35.248895390235404,6.143201063913617,26.348836776466506,31.80188550573853,7.615614986215247,31.928566193766752,38.84124138783007,17.863412054015914,30.52263776250631
