tree_depth,min_n,cost_complexity,mean,std_err
17,3,0.2073979537910269,0.3701822580464093,0.004375690722864674
1,14,0.2154697948208753,0.3701822580464093,0.004375690722864674
6,3,0.021410024117452103,0.3674033420523816,0.007037838287193192
15,18,0.024158847907043226,0.3674033420523816,0.007037838287193192
12,14,0.025543378827364023,0.3674033420523816,0.007037838287193192
10,14,0.026954418089879646,0.3674033420523816,0.007037838287193192
9,10,0.027506034260318897,0.3674033420523816,0.007037838287193192
2,15,0.005150973794296715,0.3636061357028189,0.0076111773216538375
2,9,0.006234783276408501,0.3636061357028189,0.0076111773216538375
2,16,0.006667945308460315,0.3636061357028189,0.0076111773216538375
2,3,0.011184019520725433,0.3636061357028189,0.0076111773216538375
2,11,0.017279130916792295,0.3636061357028189,0.0076111773216538375
7,7,0.019914414703957477,0.3591880479809603,0.008452676126771442
17,8,0.019971542629862084,0.3591880479809603,0.008452676126771442
12,17,0.021007437129733988,0.3591880479809603,0.008452676126771442
3,19,0.02114142528478281,0.3591880479809603,0.008452676126771442
12,16,0.021218536807958276,0.3591880479809603,0.008452676126771442
14,4,1.6062343605791142e-4,0.3587680461847615,0.0069534576093193525
2,6,5.137567051392255e-4,0.35570342232001523,0.004732163182816774
2,3,0.0014312844040813297,0.35570342232001523,0.004732163182816774
14,4,0.018665285126881096,0.35539084163139756,0.00801554756478333
20,7,1.5482403932560508e-4,0.34154853385273415,0.004630312690443847
18,7,1.8319277459709086e-4,0.3396236542541846,0.00568292645669118
13,6,0.015576185359936861,0.331938379155113,0.006968945151995699
17,8,1.5604514557225304e-4,0.3244516682196302,0.004690332364368032
17,8,1.721412777525418e-4,0.3243157605217957,0.005350858807009794
20,13,0.014048211313939405,0.324211356466877,0.008787111738489619
14,8,0.014315713487660043,0.324211356466877,0.008787111738489619
8,20,0.014400804218579834,0.324211356466877,0.008787111738489619
19,10,0.015134215575768495,0.324211356466877,0.008787111738489619
11,9,0.012219862020771645,0.32388979478428775,0.008671374234758984
18,15,0.01324257796517828,0.32388979478428775,0.008671374234758984
13,7,0.013263813968634625,0.32388979478428775,0.008671374234758984
12,12,0.013329207929104504,0.32388979478428775,0.008671374234758984
12,5,1.5637917051078168e-4,0.3227358773869798,0.007494019467392296
11,3,1.413064740183367e-4,0.3223322238063698,0.0072918633955919255
19,3,0.00036076829096386034,0.31618480359688805,0.005092847024663851
18,3,4.344942292432999e-4,0.315300947494864,0.0039060181795601396
20,7,4.403749031658716e-4,0.31510399710362946,0.0038781631339242398
16,6,3.645701270715583e-4,0.31368675415651626,0.00583496669323252
16,12,0.010129263459711803,0.3110678121176061,0.007513585281827179
20,17,0.010173078814173698,0.3110678121176061,0.007513585281827179
20,9,0.01036512814438876,0.3110678121176061,0.007513585281827179
3,3,0.009941314714707281,0.30908322294194907,0.004990898154590612
11,7,1.2803804329724255e-4,0.3083531663616871,0.007733194027055731
8,3,0.009948733447874511,0.30741009183066337,0.0049573565170713575
13,12,1.0335961658936626e-4,0.3023446709027022,0.006040885047937417
11,3,2.8099485029526813e-4,0.30191225007577716,0.008442515670868492
3,14,0.004707373612642936,0.298547043569047,0.005267332656061374
3,4,0.006826414352635961,0.298547043569047,0.005267332656061374
3,3,1.6530558873408007e-4,0.2984187837488914,0.005328177054028613
3,8,2.9312042292015876e-4,0.2984187837488914,0.005328177054028613
3,20,4.41738903195788e-4,0.2984187837488914,0.005328177054028613
4,7,0.0038120465955956326,0.29797941668444156,0.004678037769306445
4,12,0.003951785328287154,0.29797941668444156,0.004678037769306445
4,10,0.004501608837732015,0.29797941668444156,0.004678037769306445
4,9,0.004818495331256731,0.29797941668444156,0.004678037769306445
4,13,0.007650954480395154,0.29797941668444156,0.004678037769306445
11,19,0.009215315557429177,0.29759849624482193,0.005147772590734505
14,3,0.00942575917473573,0.29759849624482193,0.005147772590734505
10,10,0.009591999167537344,0.29759849624482193,0.005147772590734505
13,20,0.008866814775272663,0.2971042609203274,0.0054160234463913855
19,10,0.00834017546212912,0.2970380962538029,0.005451639259487801
5,17,0.008377813664547465,0.2970380962538029,0.005451639259487801
9,13,0.00627500289196026,0.29684767111600074,0.005273137039382978
16,16,0.006476894166026324,0.29684767111600074,0.005273137039382978
19,14,0.006567263292913383,0.29684767111600074,0.005273137039382978
13,5,0.00678952202116705,0.29684767111600074,0.005273137039382978
17,6,0.007001835251198173,0.29684767111600074,0.005273137039382978
20,20,0.007125547995130561,0.29684767111600074,0.005273137039382978
13,5,0.007777774469154781,0.29672123556024566,0.005155089253769786
12,13,0.00816906183308832,0.29672123556024566,0.005155089253769786
13,7,0.008201916664217603,0.29672123556024566,0.005155089253769786
20,6,0.005767512318418305,0.29653684452776813,0.005312582914210037
6,18,0.005815439369785568,0.29653684452776813,0.005312582914210037
9,5,0.005877613596359252,0.29653684452776813,0.005312582914210037
5,15,0.003918335642793884,0.29636690728246345,0.005319811647905784
16,11,0.0043547210387545965,0.29636690728246345,0.005319811647905784
20,5,0.0044210854033128865,0.29636690728246345,0.005319811647905784
19,18,0.004447471367787863,0.29636690728246345,0.005319811647905784
7,14,0.00454433974887991,0.29636690728246345,0.005319811647905784
13,19,0.004639850483603162,0.29636690728246345,0.005319811647905784
6,5,0.0047337656943004704,0.29636690728246345,0.005319811647905784
13,11,0.0048186695393031675,0.29636690728246345,0.005319811647905784
11,7,0.005098233312357656,0.29636690728246345,0.005319811647905784
19,19,0.0038577012011259387,0.2962937963784142,0.0053585202034048774
11,16,0.004020265142518666,0.2962937963784142,0.0053585202034048774
19,20,0.004184128046339556,0.2962937963784142,0.0053585202034048774
18,16,1.3375694641755922e-4,0.2962091785758389,0.006351931523782325
17,19,0.0036924576528245146,0.29593504776766166,0.005558498323123761
18,9,5.296344555524256e-4,0.2957844757906081,0.003560984012976909
11,4,0.0033544003957314667,0.295770162331466,0.00540579423171245
20,6,0.0033869671137734844,0.295770162331466,0.00540579423171245
13,20,0.0035073734157962254,0.295770162331466,0.00540579423171245
13,12,2.514218432857381e-4,0.29474134737362057,0.0066890300331472015
18,15,2.7313407237667834e-4,0.29376887412014324,0.005730712093261433
12,19,0.0032898701522676077,0.29267459613592733,0.0063093276769393926
15,5,0.0033279114445748737,0.29267459613592733,0.0063093276769393926
18,2,0.0031526284479851526,0.29186111454135183,0.006350740208510267
19,18,2.743262518576429e-4,0.2915199770984654,0.005841508376871738
16,15,0.002785109314896668,0.290517333318365,0.0056019090225134915
12,8,0.0028287468425051503,0.290517333318365,0.0056019090225134915
10,20,0.002927884023283572,0.290517333318365,0.0056019090225134915
10,7,4.0723326190573544e-4,0.28983232203599135,0.006049692185712807
10,8,1.6576232441952555e-4,0.28944045600996887,0.006998494560461125
20,15,0.002599552548878789,0.2892936027257316,0.004428232495596227
10,10,0.0026458789989138023,0.2892936027257316,0.004428232495596227
12,20,0.0026702644226572346,0.28921803608114327,0.004468248778884524
18,13,0.0026940444577014133,0.28921803608114327,0.004468248778884524
7,7,0.002744233561147608,0.28921803608114327,0.004468248778884524
6,9,0.002663725094938877,0.2891265422050585,0.004607128900008512
12,10,4.8124758437687493e-4,0.28787481617027966,0.003998861919871913
13,14,2.524095328239466e-4,0.2877110533583304,0.0057945039894058475
10,10,1.547176209679297e-4,0.2873459899861917,0.006822755157443882
11,16,1.0906724524733475e-4,0.28662905407680994,0.006556421526940598
12,17,0.0023484620270911136,0.28623810018298773,0.005290940871905863
18,12,0.0023771167545481803,0.28623810018298773,0.005290940871905863
16,4,0.0023989402928759358,0.28623810018298773,0.005290940871905863
10,11,1.3362270153486608e-4,0.2860746881911156,0.00638960072734419
12,18,0.002473443448413651,0.28566633362147353,0.0052777549096665105
10,2,0.0024885333787642897,0.28566633362147353,0.0052777549096665105
7,5,0.002515356036510754,0.28566633362147353,0.0052777549096665105
19,4,6.083122130080987e-4,0.2855549131650145,0.0058009551179479995
14,17,4.988741676921019e-4,0.2855081137667411,0.004352940175557886
6,14,0.0025224032053766028,0.2854992731008004,0.0054007503015931725
10,11,2.073094611171689e-4,0.2854425805763553,0.006432365665883541
18,2,0.0022884166059780765,0.28530414697396633,0.005030491867737402
12,18,5.044173583700123e-4,0.2847154708847402,0.004711099949346034
13,20,2.815530054326169e-4,0.28451585426092035,0.007276641541056209
11,18,1.4599271217569343e-4,0.2844673709262773,0.005299866916470251
14,10,6.336316641047575e-4,0.283695075608743,0.006319705937073523
4,16,0.0019144836612719634,0.28349791472546226,0.005386534505476685
4,3,0.001497012129607462,0.28291253634496,0.005457238705917585
12,7,6.414505320224914e-4,0.28289920518203354,0.006534780977171378
13,16,5.86636976810182e-4,0.2828939428808783,0.004537619912019049
4,17,1.2908284889798235e-4,0.2824413849815328,0.005494028312861112
4,3,2.0138458988564067e-4,0.2824413849815328,0.005494028312861112
9,7,0.002133383009650956,0.2808291562356164,0.0060502797559907765
19,5,0.0021439103009754583,0.2808291562356164,0.0060502797559907765
10,14,2.2003713335362992e-4,0.2805212063720152,0.006389860972014377
20,4,0.0020589470663920583,0.2801569148040459,0.0061059762608073505
9,9,1.7530005079843415e-4,0.27932280498894213,0.00641904611967128
10,15,2.551191139441933e-4,0.27893402617959745,0.006807864147916988
10,17,1.8190662569604848e-4,0.2786687360373609,0.00554448875382755
13,20,6.256475350771036e-4,0.2777766005815194,0.006199747255458773
9,4,5.062193656513302e-4,0.27770313885739306,0.0062632519077102395
9,18,3.4981413219779616e-4,0.27769100048272843,0.006808859407464199
18,14,0.001723600108072116,0.2767519253005826,0.006812171949820506
10,15,0.0017653011239967627,0.2767519253005826,0.006812171949820506
12,5,0.0015883489330541806,0.27622583551309543,0.007012464442580709
5,20,5.322371432044574e-4,0.2760646687697161,0.007138321249009098
5,2,1.5227471048300109e-4,0.2758400035923976,0.0071756389592068925
5,8,1.2715469191682758e-4,0.2757067621271484,0.007258879666815307
6,11,3.375500806079333e-4,0.2751078420916735,0.006685781206885814
15,9,0.0011688576681741173,0.2750857404268217,0.00728362570122699
8,16,4.374396630099018e-4,0.2750232944531136,0.0072930578179191885
15,18,0.0013776767089410586,0.2749275205720893,0.006855173745536781
10,7,0.0011775648272904754,0.27481476699933766,0.007314628384627926
16,16,0.001229669631619039,0.2745590893272113,0.0069114244336583456
8,12,5.532441415761456e-4,0.2744348288559336,0.007173896207168445
6,19,7.62459659083838e-4,0.2743254431559213,0.007375729280093039
6,2,2.1868375611959966e-4,0.2740421910257418,0.005531087033159214
6,6,1.6273576053788883e-4,0.27404177004164937,0.005531650563456704
13,17,0.0010126803361260508,0.27356612818123643,0.007009303628394613
17,13,0.0010235317988206182,0.27313532112666566,0.007123879325056797
8,4,5.609311700988408e-4,0.272957525511636,0.007145718147187421
7,4,4.7081012459169026e-4,0.27283880799757515,0.0069988154724826895
7,11,7.886998100035289e-4,0.2716517731849972,0.006349032955186327
7,8,1.236374737258647e-4,0.2708120502486613,0.005044926328346512
20,13,9.080011613559363e-4,0.2706682841811017,0.007740515856898983
19,10,9.179748711786594e-4,0.2706682841811017,0.007740515856898983
16,14,9.189689409121072e-4,0.2706682841811017,0.007740515856898983
7,20,1.9760371720955558e-4,0.27061959035441246,0.004382581694326197
7,19,1.0076435299388258e-4,0.27061306510098004,0.004808344880247997
9,4,7.916731704507239e-4,0.2705582670049508,0.006526455869295922
10,16,9.004797584648696e-4,0.27034630151442013,0.007860890275228832
