number,value,learning_rate,max_depth,subsample,colsample_bytree,std_err
28,0.8257685467479675,0.7506140669877641,2,0.916864781966433,0.6373290597461164,0.003405344648784899
74,0.825068800386008,0.47559516743524,2,0.6248324408661574,0.5653570218011736,0.002902441290251633
42,0.8248597838525654,0.2330765859456733,8,0.8036910885944962,0.6637144231237471,0.0024061366864277117
76,0.8246163190886111,0.30234050179133193,2,0.4257719798944891,0.8167271011509001,0.002981218066823159
5,0.8243252331420373,0.14473621369106696,8,0.4569210471352563,0.7938184255734086,0.0026411268300605053
84,0.8224050351848056,0.39992643712088466,2,0.5082255495013669,0.6829299129545688,0.00295156681747973
7,0.8209758766311402,0.1378610907820985,2,0.21523423024918886,0.5550156250596047,0.002316312036773603
20,0.8195093769215003,0.27340293042594566,6,0.6746569566661492,0.7223705276846886,0.0030796204167201843
6,0.8193916209776594,0.07671054234029724,2,0.44889644668437545,0.68893261263147,0.002342060053544844
57,0.8188344926385188,0.4469811014900915,4,0.6340460716979578,0.5322989297099412,0.002946340698388321
89,0.818643869133019,0.1277949451492168,10,0.3140015139244497,0.8006170647218824,0.0027949626694733693
14,0.8175301568798251,0.42850179250352083,5,0.8758846923941747,0.7778856842778623,0.0026569503139270926
47,0.8173924173327868,0.47613590125460176,4,0.6657841023756191,0.5615332426503301,0.0027715775990666304
16,0.8170698508061761,0.544295687393751,2,0.3515382613055408,0.7439288509078323,0.0030608359264397257
10,0.8169513155872105,0.6240038946410641,3,0.6628382950788364,0.7906170967966318,0.003524387130021675
39,0.8162343077474893,0.5280140918772668,4,0.7972275071777404,0.8945385864004494,0.004674147600919108
60,0.8153723227095716,0.4909544786135666,9,0.841825839295052,0.7938092838972808,0.0031541553362962192
71,0.8153414292546287,0.6181886325427332,4,0.8678279133979231,0.5112741311080754,0.0025578919175260864
21,0.8140639945002391,0.2048276433092542,4,0.16627722738776357,0.7631511851213872,0.0027937053878553295
59,0.8139784663865546,0.548526943193283,2,0.30107806071173404,0.6776913507841528,0.0027749684785817108
58,0.813942662430826,0.23207371706841515,7,0.36663154282141475,0.7681537156924605,0.0023529050790606514
41,0.8136192952790873,0.9853095358400605,2,0.6171425339998677,0.5914911410771311,0.004895224592047078
45,0.8127403263134522,0.6285926757007837,9,0.9025637644343079,0.7168352013453841,0.0035896929002469046
36,0.8119660043895607,0.3736064846417867,2,0.1498691802378744,0.7046491685323417,0.003300632557586192
62,0.8117956100122976,0.5602923539001494,3,0.4304388215765357,0.8587884842418134,0.002430073181092042
23,0.8111666175616588,0.8202093951753341,3,0.6716043632943183,0.5598024950362742,0.0030212077361503127
99,0.8081278822504612,0.690631035012193,4,0.7991311323130503,0.8977603091858328,0.0036471199101952225
86,0.808033568610371,0.1803502294723876,7,0.22692051916383207,0.6353694008663296,0.0030521692776724505
88,0.8076324660961945,0.36874695277074354,10,0.5149825453059748,0.7669087116606534,0.002951040478608747
92,0.8075134078021452,0.7735183521616272,10,0.8611397409811616,0.5632798387669027,0.0025227082813125993
66,0.806644430638109,0.6175824300665408,7,0.8689267591107637,0.637435530219227,0.00159018834764737
52,0.8065118684668989,0.29539197149453683,6,0.37574680845718833,0.6874710102565587,0.002035837537216407
70,0.8063958632233381,0.17569344077259302,6,0.15629463782534003,0.6424721128307282,0.002890553678068497
4,0.8058850857416137,0.4821222242084332,9,0.6363998184446246,0.5358785616233945,0.0029617758926531925
48,0.8057015397622463,0.703660635096021,10,0.7915002845460549,0.8954519608058036,0.002270529839829188
35,0.8051239260948282,0.011175874250475318,3,0.756270827841945,0.784952432755381,0.0026654429457289392
73,0.8032925441518071,0.3937169793760404,7,0.547952332906425,0.6977698138915003,0.0028895924940903093
37,0.8032469512195122,0.020929995093028994,2,0.3736860934644938,0.6600491866469383,0.0028466491401340985
80,0.8016293148356903,0.7201138910045848,4,0.645321331359446,0.6879215560853481,0.0017694512724466796
29,0.8013300731878117,0.4564410061528906,8,0.5681064162403345,0.8402089583687484,0.0038784774413595153
15,0.8010781858475098,0.4151947881584056,5,0.42781989655923103,0.5931351225823164,0.0023373105611333143
90,0.800493430603949,0.23144888908136638,9,0.2740454129641876,0.5012449502944947,0.002571787156646362
53,0.800444731246157,0.9038007872458548,10,0.8212750335689634,0.6173235608264804,0.0026109256831640774
85,0.7986155270034844,0.38788866508286446,8,0.4802007566206158,0.8149759586900474,0.0037264281676885887
55,0.7967806009598962,0.8272927817865274,5,0.9039293497567996,0.7854938743636013,0.0026269268130511957
3,0.7954339708444353,0.6223167961719446,7,0.7107007114915177,0.5934154574759305,0.00377300678625411
94,0.7952708034433286,0.79924956594361,3,0.46747425529174513,0.6812786383554339,0.003249130504610543
33,0.7950251716540274,0.9562509744893759,10,0.7673724371008575,0.5544152630493044,0.002676333026917097
44,0.794479775141764,0.8858364084945061,8,0.7833921494195237,0.6753127499483526,0.002668014491555331
54,0.7936107873027259,0.5261997305322439,6,0.5381553272716701,0.8263761222362518,0.002363136808655417
75,0.7914208534023365,0.5349933428340592,5,0.45214237326290463,0.7774730977602303,0.002295820761544667
68,0.7912878322060531,0.581075290797744,4,0.40720032569952314,0.7529774221591652,0.002776408208714936
30,0.7900072910261665,0.5603166831913404,6,0.5472034180304036,0.5892971521243453,0.0023984264793126537
19,0.7869191518070643,0.5512481456808745,9,0.47301759761758155,0.6383484833873808,0.002423864528443259
64,0.783621387579422,0.4301548662921414,4,0.20230461319442838,0.5576504465192557,0.0028254136583730416
11,0.7803969285885086,0.7667698773788288,6,0.5856406747596339,0.7027021386660636,0.0015197463352473425
18,0.7800901610644257,0.6570217609847896,10,0.42479502591304485,0.7337712877430022,0.0023668172645836083
25,0.7792134551991529,0.8853822345263325,8,0.6171768970787526,0.5418318011797965,0.004443116490686183
24,0.7779791047516568,0.9429805946606211,9,0.5843612922821194,0.5386324700899422,0.0017584249501414453
2,0.773484480682517,0.4002835006848909,10,0.24416499559301885,0.789331981074065,0.0027160556502856662
38,0.7716734986677598,0.934519475295674,6,0.6328297414584085,0.8252795487642288,0.0033786194239265074
100,0.7712477475746397,0.4341571763367392,4,0.1315391077892855,0.6489323595538735,0.0034962770763523944
27,0.7677297260367562,0.36155032474081966,8,0.21672194430138916,0.8505473038181663,0.0035102060055106628
72,0.7534928605588577,0.885592214318458,10,0.39630906155798584,0.5007094252854586,0.0020883941002210553
97,0.7520536354785817,0.7479333748249337,4,0.20883891293779017,0.7050833849236369,0.0028305265622539603
79,0.7508866549668648,0.6759041676181369,5,0.23239368819631637,0.519281548075378,0.0026244233321555768
31,0.7394834366673498,0.9644323566788807,5,0.3226586523931474,0.684825102891773,0.003877126492101867
51,0.7336410402575665,0.582983382921666,5,0.12610058241989464,0.553758357744664,0.004942341665066073
91,0.7310900884744141,0.603895807042718,10,0.18716027855407447,0.7220098664052784,0.0012928406009857288
49,0.7291676487668238,0.7999558686697855,8,0.2766693187179044,0.8288985176943242,0.003948281193824316
69,0.7284505768770924,0.6545254628546536,9,0.2076821784488857,0.7688602034002543,0.002377859832080814
46,0.7276588120004099,0.5758377839601598,6,0.11092901770025493,0.8275262886658311,0.0035124374995512734
1,0.7241578170902507,0.650433810565155,7,0.12164736108388752,0.8231497817672789,0.0036800169903561672
81,0.7211824912891986,0.820011312761344,5,0.13734617475420238,0.881008779257536,0.003450168830864372
34,0.7183409446095511,0.9484988047089428,7,0.24711273282300683,0.7992313182912767,0.002211490311091219
13,0.7144197602821616,0.8279040382569656,5,0.10100709656253458,0.7982763428241015,0.0024541861302015315
12,0.7109727702056432,0.7463974003726617,9,0.15304823662154377,0.8514681790024042,0.0038253174010256996
43,0.7071486963687914,0.8652982537844218,7,0.12421882022172213,0.7689324817620218,0.0035281720006060903
67,0.7018937453029993,0.9926361736422404,5,0.11282458971254528,0.8473479589447379,0.002745828037492715
65,0.7017765231092437,0.8646840816899203,10,0.14994809543713927,0.7953375366516411,0.0037419469140325466
17,0.6989726805356289,0.9611151744937524,8,0.12321080437395722,0.8210880509577692,0.004801827305572349
