number,value,learning_rate,max_depth,subsample,colsample_bytree,std_err
49,0.8254611359626525,0.7999558686697855,8,0.2766693187179044,0.8288985176943242,0.0025653554714626255
69,0.8241971813668088,0.6545254628546536,9,0.2076821784488857,0.7688602034002543,0.0014668587869007363
46,0.8228389795774977,0.5758377839601598,6,0.11092901770025493,0.8275262886658311,0.0020425866121128013
81,0.816146755507674,0.820011312761344,5,0.13734617475420238,0.881008779257536,0.001564800439655327
1,0.8131627359595297,0.650433810565155,7,0.12164736108388752,0.8231497817672789,0.0045404830943499555
12,0.8128588965915656,0.7463974003726617,9,0.15304823662154377,0.8514681790024042,0.0022772184856144095
34,0.811370634065608,0.9484988047089428,7,0.24711273282300683,0.7992313182912767,0.0036137779073366536
13,0.8092590792699111,0.8279040382569656,5,0.10100709656253458,0.7982763428241015,0.0012959876585990672
65,0.8053552371695786,0.8646840816899203,10,0.14994809543713927,0.7953375366516411,0.0025851291750480583
43,0.8049598244258123,0.8652982537844218,7,0.12421882022172213,0.7689324817620218,0.0040349643273030695
67,0.7979319191375084,0.9926361736422404,5,0.11282458971254528,0.8473479589447379,0.003924321494139633
17,0.7976435371680173,0.9611151744937524,8,0.12321080437395722,0.8210880509577692,0.002678764636929133
