model_number,model_type,precision,precision_std,recall,recall_std,roc_auc,roc_auc_std,accuracy,accuracy_std,f1,f1_std
model_2b,logistic_reg,0.8590551436117962,0.002680027221891537,0.7322580645161291,0.002353662072681146,0.7813274440779034,0.004290610834709186,0.7195037220843673,0.002247815751393199,0.7905873577215684,0.001671949707244331
model_2b,binary_tree,0.814094391924195,0.002205821021748845,0.8713550600343053,0.003734398122997809,0.7657368809802045,0.005256027604646235,0.763095238095238,0.0020001830509579297,0.8417199747111378,0.0014837456267519096
model_2b,xgboost,0.8872295890384702,0.0029979943104155916,0.7890185312285518,0.001839728916085134,0.8474268640083836,0.0021714275033712536,0.7748883374689827,0.0018207380970564967,0.8352258581298201,0.001158253648048853
model_2b,rf,0.7973385780566542,0.0013987792165720907,0.9496225120109815,0.0014816083146824135,0.8337485824212859,0.003083045648522969,0.7890322580645162,0.0014792911722867402,0.8668370302600413,8.69073356768423e-4
